StateCode,DistrictCode,BlockCode,GramPanchayatCode,Name
5,50,386,23383,MOHITPUR मोहितपुर
5,50,386,23384,MOLNA मोल्ना
5,50,386,23385,MUKARRAMPUR URF KALEWALA मुकर्रमपुर उर्फ ​​कालेवाला
5,50,386,23386,NANGAL PALOONI नंगल पलूनी
5,50,386,23387,NAUKARA GRUNT नौकरा ग्रन्ट
5,50,386,23388,PATTI DADA पट्टी दादा
5,50,386,23389,ROHALKI DAYALPUR रोहालकी दयालपुर
5,50,386,23390,RAIPUR रायपुर
5,50,386,23392,SARTHERI SHAHJAHANPUR सरथेरी शाहजहाँपुर
5,50,386,23393,SHAHEED WALA GRANT शहीद वाला अनुदान
5,50,386,23394,SIKANDERPUR BHAINSWAL सिकंदरपुर भैंसवाल
5,50,386,23395,SIKRAUDHA सिकरौधा
5,50,386,23396,SIRCHANDI सिरचंडी
5,50,386,23397,SISONA सिसोना
5,50,386,23398,SUNEHTI AALAHPUR सुनेहटी आलाहपुर
5,50,386,23399,TEJUPUR तेजुपुर
5,50,387,23400,ABDUL RAHIMPUR अब्दुल रहीमपुर
5,50,387,23401,BHARUWALA भारूवाला
5,50,387,23402,CHANDRAPURI BANGAR चंद्रपुरी बांगर
5,50,387,23403,CHANDRAPURI KHADAR चंद्रपुरी खादर
5,50,387,23404,DALLA WALA दल्ला वाला
5,50,387,23405,DHARAMPUR ROHALKI धर्मपुर रोहालकी
5,50,387,23406,GORDHANPUR गोरधनपुर
5,50,387,23407,KALSIA कलसिया
5,50,387,23408,KANEWALI RAISINGH कानेवाली रायसिंह
5,50,387,23409,KARANPUR करणपुर
5,50,387,23410,KHANPUR खानपुर
5,50,387,23411,LALCHANDWALA लालचंदवाला
5,50,387,23412,MADA BELA माडा बेला
5,50,387,23413,MIRZAPUR MOHNAWALA मिर्ज़ापुर मोहनावाला
5,50,387,23414,MIRZAPUR SADAAT मीरजापुर सादात
5,50,387,23415,MO.PUR MATHANA मो.पुर मथना
5,50,387,23416,PODOWALI पोडोवाली
5,50,387,23417,PRAHALADPUR प्रहलादपुर
5,50,387,23418,RAGHUNATHPUR URF BALAWALI रघुनाथपुर उर्फ ​​बालावाली
5,50,387,23419,SIKANDERPUR सिकंदरपुर
5,50,387,23420,TUGALPUR तुगलपुर
5,50,388,23421,AITHAL BUJURG ऐथल बुजुर्ग
5,50,388,23422,AKABARPUR UDD अकबरपुर उद
5,50,388,23423,AKAUDHA KHURD अकौधाखुर्द
5,50,388,23424,AKAUDHA KALAN अकौधा कलां
5,50,388,23425,ALAWALPUR अलावलपुर
5,50,388,23426,BAHADARPUR KHADAR बहादरपुर खादर
5,50,388,23427,BAKKARPUR बक्करपुर
5,50,388,23428,BASEDI KHADDAR बसेड़ी खद्दर
5,50,388,23429,BHOGPUR भोगपुर
5,50,388,23430,BHURNA भुरना
5,50,388,23431,BHIKKAMPUR JEETPUR भिक्कमपुर जीतपुर
5,50,388,23432,BUKKANPUR बुक्कनपुर
5,50,388,23433,DABKI KALAN दबकी कलां
5,50,388,23434,DARGAHPUR दरगाहपुर
5,50,388,23435,DAUSNI डौसनी
5,50,388,23436,DHADHEKI DHANA ढाढेकी धना
5,50,388,23437,DUNGARPUR डूंगरपुर
5,50,388,23438,FATWA फतवा
5,50,388,23439,HABIBPUR KUDI हबीबपुर कुड़ी
5,50,388,23440,HUSAINPUR हुसैनपुर
5,50,388,23441,ISMAILPUR इस्माइलपुर
5,50,388,23442,JAWAHARKHAN URF JHINWARHEDI जवाहरखान उर्फ ​​झींवरहेड़ी
5,50,388,23443,KEHADA केहड़ा
5,50,388,23444,KHANPUR खानपुर
5,50,388,23445,KHADANJA KUTUBPUR खड़ंजा कुतुबपुर
5,50,388,23446,KHEDI KHURD खेड़ी ख़ुर्द
5,50,388,23447,KHEDI MUBARAKPUR खेड़ी मुबारकपुर
5,50,388,23448,KUWAN KHERA कुवां खेड़ा
5,50,388,23449,LADPUR KALAN लाडपुर कलां
5,50,388,23450,MAHARAJPUR KALAN महाराजपुर कलां
5,50,388,23451,MAHARAJPUR KHURD महाराजपुर खुर्द
5,50,388,23452,MAHTAULI महतौली
5,50,388,23453,MOHD. PUR BUJURG AH (GAIR ABAD) एमओएचडी. पुर बुज़ुर्ग आह (गैर अबाद)
5,50,388,23454,MUBARAKPUR ALIPUR मुबारकपुर अलीपुर
5,50,388,23455,MAKHAYALI KALAN मखयाली कलां
5,50,388,23456,MUNDA KHERA KALAN मुंडा खेड़ा कलां
5,50,388,23457,MUNDA KHERA KHURD मुंडा खेड़ा खुर्द
5,50,388,23458,NAGLA KHITAB नगला खताब
5,50,388,23459,NAITWALA SAIDABAD नैटवाला सैदाबाद
5,50,388,23460,NEHANDPUR SUTHARI नेहांदपुर सुथरी
5,50,388,23461,NIRANJAN PUR निरंजनपुर
5,50,388,23462,PRATAPPUR प्रतापपुर
5,50,388,23463,RAISI रायसी
5,50,388,23464,RASOOLPUR URF KANKAR KHATA रसूलपुर उर्फ ​​कंकर खाता
5,50,388,23465,SETHPUR सेठपुर
5,50,388,23466,SIDHADU सीधडू
5,50,388,23467,SUBHASH GARH सुभाष गढ़
5,50,388,23468,SULTANPUR ADAMPUR सुल्तानपुर आदमपुर
5,50,389,23469,AKABARPUR DHADHEKI अकबरपुर ढाढेकी
5,50,389,23471,BRAHMPUR JAT ब्रह्मपुर जाट
5,50,389,23472,BASAWA KHEDI बसवा खेड़ी
5,50,389,23473,BHAGTOWALI भगतोवाली
5,50,389,23474,BHAGWANPUR CHANDANPUR भगवानपुर चंदनपुर
5,50,389,23475,BIJHAULI बिझौली
5,50,389,23476,BOODPUR JAT बूड़पुर जाट
5,50,389,23477,BUKKANPUR बुक्कनपुर
5,50,389,23478,DAHIYAKI दहियाकी
5,50,389,23479,DHANDERA ढंडेरा
5,50,389,23480,GADAR JUDDA गदर जुद्दा
5,50,389,23481,GADHARONA गाधारोना
5,50,389,23482,HARCHANDPUR हरचंदपुर
5,50,389,23483,HARJAULI JAT हरजौली जाट
5,50,389,23484,JHABREDI KALAN झबरेड़ी कलां
5,50,389,23485,JAINPUR JHANJHERI जैनपुर झंझेरी
5,50,389,23486,JHABIRAN JAT झबीरन जाट
5,50,389,23487,JORASI JABARDASTPUR जोरासी जबरदस्तपुर
5,50,389,23488,KHATKA खटका
5,50,389,23489,KHEDA JAT खेड़ा जाट
5,50,389,23490,KOTWAL ALAMPUR कोतवाल आलमपुर
5,50,389,23491,KUMRADI कुमराडी
5,50,389,23492,KURDI कुर्दी
5,50,389,23493,LAHBOLI लहबोली
5,50,389,23494,LAKHNAUTA लखनौता
5,50,389,23495,LATHARDEVA HOON लाठरदेवा हूं
5,50,389,23496,LIBBARHEDI लिब्बरहेड़ी
5,50,389,23497,MAKHDOOMPUR मखदूमपुर
5,50,389,23498,MANDAWALI मंडावली
5,50,389,23499,MANNA KHEDI मन्ना खेड़ी
5,50,389,23500,MOHAMMADPUR JAT मोहम्मदपुर जाट
5,50,389,23502,MUNDAYAKI मुंडयाकी
5,50,389,23503,MUNDALANA मुंडलाना
5,50,389,23504,MUNDET मुंडेट
5,50,389,23505,NAGLA IMARTI नगला इमरती
5,50,389,23506,NAGLA SALAROO नगला सलारू
5,50,389,23507,NAQIBPUR URF GOSHIPURA नकीबपुर उर्फ़ घोषीपुरा
5,50,389,23508,KALYANPUR URF NARSAN KALAN कल्याणपुर उर्फ ​​नारसन कलां
5,50,389,23509,NARSAN KHURD नारसन खुर्द
5,50,389,23510,NASIRPUR AFZALPUR नसीरपुर अफजलपुर
5,50,389,23511,NIZAMPUR निज़ामपुर
5,50,389,23512,BOODPUR NOORPUR बूड़पुर नूरपुर
5,50,389,23513,PEERPURA पीरपुरा
5,50,389,23514,SADAULI सादौली
5,50,389,23515,SAKAUTI KUWANHEDI सकौती कुवांहेड़ी
5,50,389,23516,SHERPUR KHELMAU शेरपुर खेलमऊ
5,50,389,23517,SHIKARPUR शिकारपुर
5,50,389,23518,SIKANDARPUR MAWAL सिकंदरपुर मावल
5,50,389,23519,SUSADI KHURD सुसाडीखुर्द
5,50,389,23520,TANDA BHANEDA टांडा भनेडा
5,50,389,23521,TIKAULA KALAN टिकौला कलां
5,50,389,23522,THASKA ठसका
5,50,389,23523,THITHAULA ठिठौला
5,50,389,23524,THITHAKI QAVADPUR ठिठकी कवादपुर
5,50,389,23525,UDALHEDI उदलहेड़ी
5,50,389,23526,ULHEDA उल्हेडा
5,50,390,23527,AKBARPUR FAZILPUR अकबरपुर फाजिलपुर
5,50,390,23528,AKBARPUR JHOJHA अकबरपुर झोझा
5,50,390,23529,BADHEDHI RAJPUTAN बधेधी राजपूतान
5,50,390,23530,BAHADARPUR SAINI बहादरपुर सैनी
5,50,390,23531,BAJUHEDI बाजूहेड़ी
5,50,390,23532,BELADI SALHAPUR बेलाढ़ी सल्हापुर
5,50,390,23533,BHANGEDI MAHAWATPUR भंगेड़ी महावतपुर
5,50,390,23534,BRAHMPUR SHANKARPURI ब्रह्मपुर शंकरपुरी
5,50,390,23535,BELDA बेल्दा
5,50,390,23537,BHARAPUR भारापुर
5,50,390,23538,BHAUNRI भौंरी
5,50,390,23539,DAULATPUR दौलतपुर
5,50,390,23540,DELNA डेल्ना
5,50,390,23541,DHANAURI धनौरी
5,50,390,23542,DHANDHERI KHWAZGIPUR ढंढेरी ख्वाजगीपुर
5,50,390,23543,HARJOLI JHOJHA हरजौली झोझा
5,50,390,23544,HATHIYA THAL हथिया थाल
5,50,390,23545,IBRAHIMPUR DEH. इब्राहिमपुर डीह.
5,50,390,23546,IMLIKHERA इमलीखेड़ा
5,50,390,23547,JALALPUR MUSTKAM जलालपुर मुस्तकम
5,50,390,23548,KARAUNDI करौंदी
5,50,390,23550,KHATA KHERI खाता खीरी
5,50,390,23551,KISHANPUR JAMALPUR किशनपुर जमालपुर
5,50,390,23552,LATHARDEWA SHEKH लाठरदेवा शेख
5,50,390,23553,MADHOPUR HAZRATPUR माधोपुर हजरतपुर
5,50,390,23555,MARGOOBPUR DEEDAHERI मरगूबपुर दीदाहेड़ी
5,50,390,23556,MAZRI GUMMAWALA माजरी गुम्मावाला
5,50,390,23557,MEHWAD KHURD मेहवदखुर्द
5,50,390,23558,MIRZAPUR MUSTAFABAD मिर्ज़ापुर मुस्तफ़ाबाद
5,50,390,23559,MOHAMMADPUR PANDA मोहम्मदपुर पंडा
5,50,390,23560,MOOLDASPUR मूलदासपुर
5,50,390,23562,NAGLA KUBADA नगला कुबड़ा
5,50,390,23563,NANHEDA ANANTPUR नन्हेड़ा अनंतपुर
5,50,390,23564,PADLI GANDA पाडली गांडा
5,50,390,23565,PANIYALA CHANDAPUR पनियाला चांदपुर
5,50,390,23567,PUHANA पुहाना
5,50,390,23568,RAHEEMPUR रहीमपुर
5,50,390,23569,RAHMATPUR रहमतपुर
5,50,390,23571,RANGHAD WALA रंघड़ वाला
5,50,390,23572,RASOOLPUR रसूलपुर
5,50,390,23573,SAFARPUR सफरपुर
5,50,390,23574,SAIDPURA URF MEHWAD KALAN सैदपुरा उर्फ ​​मेहवद कलां
5,50,390,23576,SALIYER SALHAPUR सालियर साल्हापुर
5,50,390,23579,SOHALPUR GAADA सोहलपुर गढ़ा
5,50,390,23580,SULTANPUR SABATWALI सुल्तानपुर साबतवाली
5,50,390,23582,TANSHIPUR तांशीपुर
5,50,390,23583,TODA KALYANPUR टोडा कल्याणपुर
5,51,391,23585,BAJEDI बझेड़ी
5,51,391,23586,BARGAL बरगल
5,51,391,23587,BASGOAN बासगांव
5,51,391,23588,BHATROJ भतरौज
5,51,391,23589,BHAWALIGAON भवालीगांव
5,51,391,23590,BINKOT बिनकोट
5,51,391,23591,BUDALA KOT बुडाला कोट
5,51,391,23592,BYASI ब्यासी
5,51,391,23593,CHADA KHERNA चड्ढा खेरना
5,51,391,23594,CHANDRA KOT चंद्रकोट
5,51,391,23595,CHAPAD चापड़
5,51,391,23596,CHYUNI च्यूनी
5,51,391,23597,DARIMA दरिमा
5,51,391,23598,DHANIYA KOT धनिया कोट
5,51,391,23599,DHARI धरी
5,51,391,23600,DHOL GAON ढोल गांव
5,51,391,23601,DIGTHARI दिग्ठारी
5,51,391,23602,DOVA डोवा
5,51,391,23603,GARJOLI गरजोली
5,51,391,23604,GHAGHARETI घाघरेती
5,51,391,23605,GHIROLI घिरौली
5,51,391,23606,GHORIYA HALSO घोरिया हालसो
5,51,391,23607,GHUNA घुना
5,51,391,23608,HALDYANI हल्दयानी
5,51,397,23609,HALI हाली
5,51,391,23610,HALSO KORD हेल्सो कॉर्ड
5,51,391,23611,HAROLI हरोली
5,51,391,23612,HARTAPA हरतापा
5,51,391,23613,JAINAULI जैनौली
5,51,391,23614,JAKH जाख
5,51,391,23615,JOSHI KHOLA जोशी खोला
5,51,391,23616,KAFULTA कफुल्टा
5,51,391,23617,KANDA कांड
5,51,391,23618,KATMEEGAJAR कटमीगझार
5,51,391,23619,KHAIRENI खैरेनी
5,51,391,23620,KHALAD खलाद
5,51,391,23621,KHEARLIBUNGA खेरलीबुंगा
5,51,391,23622,LOHALI लोहाली
5,51,391,23623,MAJHEDA मझेड़ा
5,51,391,23624,MALLA BARDHO मल्ला बरधो
5,51,391,23625,MALLA GAON मल्ला गाँव
5,51,391,23626,MALLA KOT मल्ल कोट
5,51,391,23627,MALLI PALI मल्ली पाली
5,51,391,23628,NAGHAR नागर
5,51,391,23629,NIGLAD MALLA निगलाड मल्ला
5,51,391,23630,ODA WASKOT ओडीए वास्कोट
5,51,391,23631,PADHALI पाढ़ली
5,51,391,23632,PANGKATARA पंगकटरा
5,51,391,23633,PATORI SUNSYARI पटोरी सुनस्यारी
5,51,391,23634,RIKHAULI रिखौली
5,51,391,23635,SEEM प्रतीत होना
5,51,391,23636,SHETY BELGAON शेट्टी बेलगांव
5,51,391,23637,SHETY DHARKOT शेट्टी धारकोट
5,51,391,23638,SILTONA सिल्टोना
5,51,391,23639,SIMALKHA सिमलखा
5,51,391,23640,SIRAUDI सिरौदी
5,51,391,23641,SUKHA सुखा
5,51,391,23642,TALLA BARDHO तल्ला बरधो
5,51,391,23643,TALLA GAON तल्ला गाँव
5,51,391,23645,TALLI PALI तल्ली पाली
5,51,391,23646,TALLI SETHI टल्ली सेठी
5,51,391,23647,TAURAD तौराद
5,51,391,23648,THAPAL RICHI थापल रिची
5,51,391,23650,TIWARI GAON तिवारी गाँव
5,51,391,23651,ULGOR उलगोर
5,51,392,23652,AGHORA अघोरा
5,51,392,23653,ALCHONA अल्कोना
5,51,392,23654,AMIYA अमिय
5,51,392,23655,AMRITPUR अमृतपुर
5,51,392,23656,BAIL जमानत
5,51,392,23657,BAJOON बाजून
5,51,392,23658,BALUTI बलूटी
5,51,392,23659,BANNA बन्ना
5,51,392,23660,BARET बैरेट
5,51,392,23661,BELUWA KHAN बेलुवा खान
5,51,392,23663,BHORAGAON भोरागांव
5,51,392,23664,BHORSA भोरसा
5,51,392,23665,BHUMIA DHAR भूमिया धार
5,51,392,23666,CHOPRA चोपड़ा
5,51,392,23667,DEHRA देहरादून
5,51,392,23668,DEVIDHURA देवीधुरा
5,51,392,23669,DOGRA डोगरा
5,51,392,23670,DUNGSIL डंगसिल
5,51,392,23671,GAETHIYA गाेठिया
5,51,392,23672,GAHLANA गहलाना
5,51,392,23673,GUMAL GAON गुमाल गाँव
5,51,392,23674,HAIDAKHAN हैड़ाखान
5,51,392,23675,HEADIYA GAON हेडिया
5,51,392,23676,JALAL GAON जलालगांव
5,51,392,23677,JANGALIYA GAON जंगलिया गांव
5,51,392,23678,JANTWAL GAON जंतवाल गांव
5,51,392,23679,JYOLIKOT ज्योलिकोट
5,51,392,23681,KHAMARI खमारि
5,51,392,23682,KHEROLA PANDEY खेरोला पांडे
5,51,392,23683,KHURPA TAL खुरपा ताल
5,51,392,23684,LWESHAL LWESHAL
5,51,392,23685,MALUWA TAL मालुवा ताल
5,51,392,23686,MANGOLI मंगोली
5,51,392,23687,MEHRA GAON मेहरागांव
5,51,392,23688,NAGARI GAON नगरी गांव
5,51,392,23689,NAI SELA नई सेला
5,51,392,23690,NALNI नालनी
5,51,392,23692,OKHALDUNGA ओखलडूंगा
5,51,392,23693,PANDEY GAON पांडे गांव
5,51,392,23694,PANIYA MEHTA पनिया मेहता
5,51,392,23695,PANIYABOR पनियाबोर
5,51,392,23696,PASOLI पसौली
5,51,392,23697,PASTOLA पास्टोला
5,51,392,23698,PINRAUN पिनरौन
5,51,392,23699,RANIBAG रानीबाग
5,51,392,23700,RAUSIL रौसिल
5,51,392,23701,ROKHAR रोखर
5,51,392,23702,SALARI सलारी
5,51,392,23706,SURYA GAON सूर्या गांव
5,51,392,23707,SYUDA Ayuda
5,51,392,23708,THAPALA थापला
5,51,392,23710,UDWA उडवा
5,51,393,23711,ADHERIYA अधेरिया
5,51,393,23712,AKSHORA अक्षोरा
5,51,393,23713,AMDAU AMDAU
5,51,393,23714,ANARPA अनर्पा
5,51,393,23715,BABIYAD बबियाद
5,51,393,23716,BURANSHI बुराँशी
5,51,393,23717,BURI BANA बुरी बाना
5,51,393,23718,CHAUKHUTA चौखुटा
5,51,393,23719,DEVNAGAR देवनगर
5,51,393,23720,DHANCHULI धनचूली
5,51,393,23721,DINI MALLI दीनी मल्ली
5,51,393,23722,DINI TALLI दीनी टाली
5,51,393,23723,DUDHALI दुधली
5,51,393,23724,GAJAR गाजर
5,51,393,23725,GUNIGAON गुणीगांव
5,51,393,23726,GUNIYA LEKH गुनिया लेख
5,51,393,23727,HARINAGR AKASAURA हरिनगर अकासौरा
5,51,393,23728,JALNA NEEL PAHARI जालना नील पहाड़ी
5,51,393,23729,KAUL कौल
5,51,393,23730,KOKILBANA कोकिलबाना
5,51,393,23731,LADFORA लाडफोरा
5,51,393,23732,MAHTOLIYA GAON महटोलिया गांव
5,51,393,23733,MAJHERA मझेरा
5,51,393,23734,MAJULI माजुली
5,51,393,23735,MANA GHER मन घेर
5,51,393,23736,PANYALI पन्याली
5,51,393,23737,PARWADA परवाड़ा
5,51,393,23738,SAKDEENA सकदीना
5,51,393,23739,SALIYA KOT TALLA सलिया कोट तल्ला
5,51,393,23740,SARNA सरना
5,51,393,23741,SASBANI सासबनी
5,51,393,23742,SELA LEKH सेला लेख
5,51,393,23743,SUNDARKHAL सुंदरखाल
5,51,393,23744,SUNKIYA सुनकिया
5,51,394,23745,ANANDPUR आनंदपुर
5,51,394,23746,BACCHI NAGAR NO.-1 बच्ची नगर नंबर-1
5,51,394,23748,BAMETHA BANGAR KHEEMA बमेठा बांगर खीमा
5,51,394,23752,BASANI बासनी
5,51,394,23753,BASANTPUR बसंतपुर
5,51,394,23757,CHADANI CHAUK GHURDAURA चांदनी चौक घुड़दौड़ा
5,51,394,23759,CHORGALIYA AAMKHERA चोरगलिया आमखेरा
5,51,394,23760,CHOUNSALA चौंसला
5,51,394,23763,DEWAL CHAUR BANDOBASTI देवल चौर बंदोबस्ती
5,51,394,23764,DEWAL CHAUR KHAM देवल चौर खाम
5,51,394,23765,DEWALA MALLA देवाला मल्ला
5,51,394,23766,DEWALA TALLA देवाला तल्ला
5,51,394,23768,DHAULA KHERA धौला खेड़ा
5,51,394,23769,DUMKABANGAR BACHHI DHARMA डुमकाबंगर बच्ची धर्म
5,51,394,23770,DURGAPAL PUR PURAM दुर्गापाल पुर पुरम
5,51,394,23771,FATTA BANGAR फत्ता बांगड़
5,51,394,23772,GANGAPUR KABDWAL गंगापुर कबडवाल
5,51,394,23774,GUJRAUDA गुजरौदा
5,51,394,23775,HALDU CHAUR DINA हल्दु चौर दीना
5,51,394,23776,HALDU CHAUR JAGGI हल्दु चौर जग्गी
5,51,394,23777,HALDUPOKHARA NAYAK हल्दुपोखरा नायक
5,51,394,23780,HARIPUR PURNAND हरिपुर पूर्णंद
5,51,394,23781,HATHIKHAL हाथीखाल
5,51,394,23782,HIMATPUR BAIJNATH हिम्मतपुर बैजनाथ
5,51,394,23784,JAGATPUR जगतपुर
5,51,394,23785,JAGGI BANGAR जग्गी बांगर
5,51,394,23786,JAIPUR KHEEMA जयपुर खीमा
5,51,394,23787,JAIPUR PADALI जयपुर पाडली
5,51,394,23788,JAIPUR VEESA जयपुर वीसा
5,51,394,23789,KHANWAL KATAN खनवाल कटान
5,51,394,23790,KHARAKPUR खड़कपुर
5,51,394,23791,KHERA खेड़ा
5,51,394,23792,BEDAPOKHARA बेड़ापोखरा
5,51,394,23793,KISHANPUR RAIKWAL किशनपुर रैक्वाल
5,51,394,23794,SAKULIYA साकुलिया
5,51,394,23795,KUNWARPUR कुँवरपुर
5,51,394,23796,KURIYAGAON कुरियागांव
5,51,394,23798,LACHAMPUR लछमपुर
5,51,394,23799,LAKHANMANDI लाखनमंडी
5,51,394,23800,LAMACHAUR KHAS लामाचौर खास
5,51,394,23805,NAWAR KHERA नावर खेड़ा
5,51,394,23806,NAYAGAON KATAN नयागांव कटान
5,51,394,23807,PANIYALI पनियाली
5,51,394,23808,PIPAL POKHARA पीपल पोखरा
5,51,394,23809,PREMPUR LOSHYANI प्रेमपुर लोश्याणी
5,51,394,23810,RAMARI AANSINGH रामारि आनसिंह
5,51,394,23811,RAMPUR LAMCHAUR रामपुर लमचौर
5,51,394,23812,SITAPUR सीतापुर
5,51,394,23813,SUNDARPUR RAIKWAL सुंदरपुर रायक्वल
5,51,395,23814,AMGADHI अमगाधी
5,51,395,23815,AMOTHA अमोथा
5,51,395,23816,AWALA KOT आवला कोट
5,51,395,23817,BAGAD MALLA बगड़ मल्ल
5,51,395,23818,BAGHNI बघनी
5,51,395,23819,BAJUNIYA HALDU बजूनिया हल्दू
5,51,395,23820,BASI बसी
5,51,395,23821,BHIMPURI भीमपुरी
5,51,395,23822,CHADA चाडा
5,51,395,23823,DAUN PAREVA दून परेवा
5,51,395,23824,DEVALCHOUR देवलचौर
5,51,395,23826,DHAMOLA धमोला
5,51,395,23827,DHAPALA धपाला
5,51,395,23828,GAURIYA DEV गौरिया देव
5,51,395,23829,GHUGHU SIGARI घुघु सिगरी
5,51,395,23830,GINATIGAON गिनातिगांव
5,51,395,23831,JALNA जलना
5,51,395,23832,KALADUNGI BANDOBASTI कालाडुंगी बंदोबस्ती
5,51,395,23833,KAMOLA कमोला
5,51,395,23834,KUNKHET कुनखेत
5,51,395,23835,MEHRAUDA महरौदा
5,51,395,23836,NATHUNAGAR नाथूनगर
5,51,395,23837,NAUDA नवादा
5,51,395,23838,NAYA PANDEY GAON नया पांडे गांव
5,51,395,23839,OKHAL DHUNGA ओखल ढूंगा
5,51,395,23840,PANDEY GAON पांडे गांव
5,51,395,23841,PATLIYA पतलिया
5,51,395,23842,PURANPUR पूरनपुर
5,51,395,23843,RAMPUR रामपुर
5,51,395,23845,RATANPUR रतनपुर
5,51,395,23846,RIYAR रियार
5,51,395,23847,SAUD सउद
5,51,395,23848,NATHUJALA नाथूजाला
5,51,395,23849,SYAT स्यात
5,51,395,23850,TALIYA तालिया
5,51,395,23851,VIDRAMPUR विदरामपुर
5,51,396,23852,AGHORA अघोरा
5,51,396,23853,AMAJHAD अमझाड
5,51,396,23854,BADOUN बदायूँ
5,51,396,23855,BALANA बलाना
5,51,396,23856,BARAMDHAR बरमधार
5,51,396,23857,BHADRAKOT भद्रकोट
5,51,396,23858,BHANPOKHARA भानपोखरा
5,51,396,23859,BHONRA भौंरा
5,51,396,23860,BHUMKA भुमका
5,51,396,23861,CHAMOLI चमोली
5,51,393,23862,CHURIGAD चूड़ीगढ़
5,51,396,23863,DALKANYA दलकन्या
5,51,396,23864,DALOJ DALOJ
5,51,396,23865,DEWALI देवाली
5,51,396,23866,DHENA ढेना
5,51,396,23867,DHOLIGAON ढोलीगांव
5,51,396,23868,DIGOLI डिगोली
5,51,396,23869,DUNGARI डूंगरी
5,51,396,23870,GALANI गैलानी
5,51,396,23871,GARGARI MALLI गारगारी मल्ली
5,51,396,23872,GARGARI TALLI गारगारी तल्ली
5,51,396,23873,GUNIYARO गुनियारो
5,51,396,23874,HAIRA KHAN हेयरा खान
5,51,396,23875,HARINAGAR हरिनगर
5,51,396,23876,HARISH TAL हरीश ताल
5,51,396,23877,JAISUDA जयसुदा
5,51,396,23878,JAMRADI जमराडी
5,51,396,23879,JHARGAON MALLA झरगांव मल्ला
5,51,396,23880,KAIDA GAON कायदागांव
5,51,396,23881,KAKAUD ककौद
5,51,396,23882,KALAAGAR कालाआगर
5,51,396,23883,KANCHLA KOT कांचला कोट
5,51,396,23884,TALLA KANDA तल्ला कांड
5,51,396,23885,KATNA कटना
5,51,396,23886,KAUNTA कौन्टा
5,51,396,23887,KHANSU खांसू
5,51,396,23888,KUKNA कुकना
5,51,396,23889,KULOAN कुलोअन
5,51,393,23890,KULOURI कुलौरी
5,51,396,23891,KUNDAL कुंडल
5,51,396,23892,LAWAD DOVA लावाड डोवा
5,51,396,23893,MAHTOLI महटोली
5,51,396,23894,MATELA मटेला
5,51,396,23895,NAIE एन.आई.ई.ई
5,51,396,23896,OKHALKANDA MALLA ओखलकांडा मल्ला
5,51,396,23897,OKHALKANDA TALLA ओखलकांडा तल्ला
5,51,396,23898,PADAMPUR पदमपुर
5,51,396,23899,PAIJANA पैजना
5,51,396,23900,PAITNA पैतना
5,51,396,23901,PANTOLI पैनटोली
5,51,396,23902,PASHYAN पश्यन
5,51,396,23903,PATALIYA पतलिया
5,51,396,23904,PATRANI पटरानी
5,51,393,23905,POKHARI पोखरी
5,51,396,23906,POKHARI MALLI पोखरी मल्ली
5,51,393,23907,PUTGAON पुटगांव
5,51,396,23908,PUTPURI पुटपुरी
5,51,396,23909,QUARALA क्वाराला
5,51,396,23910,REKUNA रेकुना
5,51,396,23911,RIKHAKOT रीखाकोट
5,51,396,23912,SAL साल
5,51,396,23913,SIMAL KANYA सिमल कन्या
5,51,396,23914,SUI सुई
5,51,396,23915,SUNI सूरज
5,51,396,23916,SUNKOT सनकोट
5,51,396,23917,SURANG सुरंग
5,51,396,23918,SUWAKOT POKHARI सुवाकोट पोखरी
5,51,396,23919,TAKURA टकूरा
5,51,396,23920,TANDA टांडा
5,51,396,23921,THALADI थलाडी
5,51,396,23922,THALI थाली
5,51,396,23923,TIMMAR टिमर
5,51,396,23924,TUSRAD तुसराड
5,51,397,23925,BARET बैरेट
5,51,397,23926,BARI BANJ बारी बांज
5,51,397,23927,BASGAON बासगांव
5,51,397,23928,BHIYAL GAON भियालगांव
5,51,397,23929,BOHRA KOT बोहरा कोट
5,51,397,23930,CHAPAD चापड़
5,51,392,23931,CHAPHI चपही
5,51,397,23932,CHATOLA चटोला
5,51,397,23933,CHIMI MATELA चिमी मटेला
5,51,397,23934,CHIURI चिउरी
5,51,397,23935,CHOPRA चोपड़ा
5,51,397,23936,DANKANYA डंकन्या
5,51,397,23937,DARIMA दरिमा
5,51,397,23938,DEEYARI दियारी
5,51,397,23939,DHAWETI धवेती
5,51,397,23940,GAHANA गाहाना
5,51,397,23941,GALLA गाल्ला
5,51,397,23942,GANGARKOT गंगरकोट
5,51,397,23943,GARADI LATWAL गराडी लटवाल
5,51,397,23944,GARGAON गरगांव
5,51,397,23945,GHORAKHAL घोड़ाखाल
5,51,397,23946,HARINAGAR हरिनगर
5,51,397,23947,HARTOLA हर्टोला
5,51,397,23948,JAURASI जौरासी
5,51,397,23949,JHUTIYA झुतिया
5,51,397,23950,KAFUDA कफुदा
5,51,397,23951,KAMOLI कमोली
5,51,397,23952,KHERDA खेरदा
5,51,397,23953,KILLOR किल्लोर
5,51,397,23954,KOOL कूल
5,51,397,23955,KWARAB क्वारब
5,51,397,23956,LODH लोध
5,51,397,23957,LOSGHAYANI लोसघयानी
5,51,397,23958,LVESHWAL ल्वेशवाल
5,51,397,23959,MALLI SINAULI मल्ली सिनौली
